28801:6551,28920,14826,17188,11759,29895,23073,17007,18575,24391,1939,24924,19840,41170,15798,12287,13629,5228,31174,15296,14804,30703,45278,3492,11100,39226,5126,27373,25193,37210
28827:49859,43669,17693,29624,2190,6292,37492
28876:47465,16447,11814,29462,32314,3358,28762,11436,28369,25263
28893:11959,45118,48685,34153,53774
28900:22580
28908:15370,14992,46814,32516,19212,233,8318,24248,11749,42592,10018,48906,24577,41920,34437,18643,38959,36597,10594,16734,18343,25802,29106,10521,43021,50489,33787,33325,33758,28492
28946:21487,7131,9840,21308,23632,47928,45136,38568
29015:23000,5562,30216,53030,40684,24413,1852,9045,31668,9862,7969,18501,14244,15496,45615,15138,8330,2956,16409,48131,45722,20029,47953,24412,7320,17431,25115,24884,15296,38878
29029:48560,56411,55582,2423,52965,48287,50215,10413
29032:17468,11417,14826,17188,11759,29895,23073,17007,18575,19207,24391,1939,24924,19840,41170,15798,12287,48855,5228,13629,31174,15296,30703,45278,3492,11100,39226,5126,27373,25193
29038:43687,22717,22588,24354,41115,35549,12424,31226,9718,36408,2751,55239,44223,51631,14410,26333,36268,45354,14349,29474,41094,7210,47300,40205
29045:7849,33630,23364,49410,24676,11503,45247,15572,35380,56122,37221,27406,34195,50046,45168,14874,30802,27167,48798,2275,40518,16027,26680,5734,45162,48776,31756,48549,46818,46912
29056:17526,36707,17012,23554,30414,1953,32978,8002,18233,8621,14366,23699,10198,20456,31512,29015,8896,15900,4549,38452,46738,13015,31072,13288,12270,21269,28394,50501,31454,2924
29062:21335,29118,28069,10786,34539,16751,10983,19574,17007,19552,34059,5335,14544,39218,5118,14266,896,32616,37805,39055,20831,18647,30382,6854,35962,41227,32714,29154,34796,26169
29074:46591,31489,19781,19549,48801,28383,40669,37244,46662,45529,41027,13249,38042,31346,16080,35339,26432,34282,2614,19904,16857,48024,33550,52666,29775,43304,47084,55585,50731,35011
29114:31222
29133:19877,46457
29135:35718,29110,37006,54885,48276,11945,13078,52313,30069,33515,43853,40916,38064,19766,28780,39980,24938,12259,51105,8436,9942,30703,53853,45568,44567,2015,29515,40297,39546,5752
29141:27164,43688,38049
29239:41798,45393
29252:24202,31301,14276,10292,14151,5878,30647,9302,23588,28273,42416,5766,2585,48729,52079,50370,21954,35265,12874,32398,20518,35596,28712,22318,48200,43801,51165,25571,17664,20712
29338:23160,28920,52882,27307,46580,11759,23073,36497,53960,24924,21742,41170,15798,16055,5228,46599,5280,30703,45278,3492,30019,39226,32962,42410,49378,37210,45658,52056,22872,54745
29387:14588,43886
29424:41476,48580,42088,34831,34066,49415,49499,23035,46036,7441,48253,46918,18086,38821,44963,22754,7685,20742,20611,55373,42109,1170,30091,23328,50809,56418,16249,56425,53046,44638
29458:13271,53138,22069
29465:17413,26234,36068,41253
29491:26452
29497:48759,21119,49878,38874,27348,23630,41483,41060,36778,19221,28702,46220,27643,14345,15581,30022,36066,15419,18311,20099,10022,47953,13613,31422,32175,29255,19914,36733,33476,860
29524:50643,42482,30758,11583,21482,56541,19557,5950,14345,9893,35284,28751,30847,34676,17923,23665,12076,14804,32849,28801,15296,30271,4781,35332,27003,23200,23505,39682,21962,6551
29548:35749,20829,36802,39369,37373,23820,25953,37656,25763,30267,22382,35810,31036,13775,23652,23614,38797,3021,15156,22000,44210,23130,38822,36324,22169,13825,3585,34176,21814,2834
29549:17683,27732,5061,41948,50073,8043,18353,41198,45351,35443,39655,26934,18057,28660,27156,27756,49020,33541,51435,32089,2527,1231,22469,42255,9274,32893,32158,19958,17011,20928
29557:39751
29558:39309,20829,36859,35499,45149,11387,7364,3087,13215,14553,8139,24782,8956,8142,17042,28364,14893,1223,20789,1525,42498,17849,30658,18094,48643,54301,31884,14354,4353,42054
29561:31717,24847,21786,17416,22887,22996,55664,18071,17348,54388,2840,8912,37007,34648,15066,18431,32659,35253,9826,13146,21131,1336,30231,26588,37533,14660,25628,13563,10234,6479
29573:7887,35598,3233,47286,38991,45288,5374,45631,32326,45333,39446,51347,18048,18259,8438,33937,10800,55333,54702,31735,16573,51061,45605,35780,19563,46538,30338,46291,41312
29607:44787,7110,23336,22305,41028,13021,850,26134,12996,30119,35284,8434,41155,16654,8110,26802,44062,25267,4781,27267,30311,21799,25568,27441,34461,36011,22242,41255,5334,46305
29620:32274,2839,17713,6909,9862,23922,36041,36286,23715,25203,16724,37109,30614,15457,17078,12162,31174,50411,36595,22691,39231,8446,27471,18095,20139,10693,31245,9481,19400,11637
29763:48554,42708,32860,28155,12113
29864:6400,43280,4427,38811,12659,41227,34755,25354,7772,34953,28798,41255,39100,30311,41672,38664,23073,17188,24924,41320,41170,22157,17045,15798,28615,5228,12637,40576,31174,40549
29898:47581,34177,31821,44702,28046,22736,2963,6233,19139,14630,14082,6360,9881,4810,14526,15226,15667,24064,15610,34545,12724,29995,34541,34222,49727,27229,8896,12301,29350,32078
29921:22066,12659,38234,17188,11759,28660,29895,23073,24924,41170,15283,15798,5228,31174,30703,45278,3492,11100,39226,27373,37210,23911,52056,31046,21478,41626,54745,23566,20536,12126
29923:28759,16871,10620,46503,31378,5657,39971,44467,20181,47177,12925,32105,48038,33536,36299,41736,12953,23830
29943:51936,19036,46846,31935
29968:23655,9822,25570,49780,21974,25062,43900,10756,27079,23692
29972:15868,40560
30085:33043,15436,21039,23898,17007,17691,1789,8098,49897,30022,16724,37229,46322,16834,53957,32175,45348,23792,3039,32043,14592,21799,29299,25367,21067,48776,26277,5126,13777,19122
30088:49138,27187,27063,31650,21786,32371,54249,47654,45314,20831,12365,24393,31911,36732,51519,33730,34766,50323,37258,28780,33770,38959,53763,14931,47978,36350,26831,17668,55022,19309
30094:15474,42503,37874,32647,50496,7972,12970,39537,36498,26996,17713,17939,33779,17928,34749,27868,34797,20129,38135,48438,29753,29948,5092,34094,38932,18737,36903,55326,55014,31703
30100:52535,35724,45844,36863,54341,50817,28196,33055,38814,55395,27328,17928,43443,18876,44286,29536,46128,53483,36682,36124,46939,52213,47108,500,8335,22429,8805,6756,42358,28251
30111:41798,12961,41299,14064,40862,13619,49306,37639,8425,34187,16495,35210,41227,29523,24895,36732,31418,38837,4812,32613,23221,13018,2501,49589,23659,16683,39274,24072,18155,7833
30151:9683,36138,4537,8417,10637,220,25404,12677,44210,10633,28989,22042,31495,40781,28872,29139,27294,55692,15469,35582,7517,37317,5588,1936,28933
30164:50979,43851,8440,31665,31727,39202,55096,19363
30212:23476,15624
30219:42912,17576,42846,40163,38835,31208,50575,43757,48592,24016,53669,49304,37989,33594,33942,20507,28491,23847,54289,28085,42681,28519,3199,8501,37312,29354,55177,39643,35676,35417
30227:24948
30264:14145,32304,33124,23431
30282:35724,22328,34038,20554,19152,10781,22305,54755,55395,45380,38657,45723,3722,12516,17928,49792,38365,39950,38664,21489,49828,6411,41320,22157,43315,40450,36406,27775,28615,30449
30304:8876,42143,29792,47700,34860,47627,31177,15471,38119,44411,23572,18789,27056,22853,47650,23086,43041,25970,43675,29150,41472,44301,1195,46941,16370,47167,55945,22943,4405,18405
30309:11286,30513,22124,19080,8856,31595,9058,44676,34719,35982,48097,42037,43912,50498,39812,23804,31080,54511,42518,27819,20654,55040,42644,39674,39084,46611,39624,54371,14315,21242
30312:37980,28825,37893,38845,40168,17547,20318,28019,20572,32430,22996,19333,30829,14826,5697,9862,31934,22056,6347,12066,17218,11898,19650,28912,18381,8912,34648,26576,25407,29561
30328:42280,35456,17190,45923
30354:6415,33020,21633,40080
30375:1524,21095,11639,14750,24374,25502,2365,14133,25085,8873,13578,25248,29118,33292,4627,19787,8297,10778,39538,11347,6859,10493,6792,27455,21498,38214,26178,23132,10693,13356
30396:29950,6128,8220,24981,15457,32175,3150,24047,23247,36326,38214,14592,34188,5126,7626,1368,34147,15346,13421,21914,2460,25752,29051,38845,2779,9979,32748,44144,26805,17218
30401:29566,34946,32581,20683,12993,12573,33765,53732
30417:21571,1567,17502,26868,20951,21586,39187,46858,11725,18879,2157,23877,25203,19682,12913,46308,50334,4819,15060,317,7565,5532,22448,51758,33487,4932,5047,27111,22861,34187
30453:29800,27634,22887,27903,23593,42482,34066,20697,43267,39478,37071,20742,16872,26871,7595,5893,34442,50735,25288,17601,20475,56418,53075,14359,7333,44638,26588,34144,23087,37633
30481:8795,26422,17482,15851,22341,30504,40457,25277,23112,25035,2416,233,12308,46742,53746,40481,24892,43051,48500,26219,38258,34678,44471,37823,19022,4646,44487,14514,56238,49253
30543:48451,34091
30582:16982,8144,55974,55561,10299,23685,30322,53620,39386,41841,28985,9430,38597,14943,29508,48233,30413,47322,43563,8548,15283,44559,15420,56283,13841,50983,9962,21336,43893,52813
30621:35326,49153,37029,37316,4521,32220,42704,49446,12713,51926,16395,11530,25321,20232,43759,46269,36122,41132,50978
30622:21827,23863,2058,35878,1719,3666,28928,68,24579,45360,56170,7451,31322
30647:14276,24202,32064,56354,2585,45674,51482,31301,34564,51366,28237,50422,40256,48729,52079,50370,45508,53750,35265,46671,42416,12874,40491,20112,5878,20518,28712,9302,46105,53959
30670:23129,29553,29118,37899,27403,24707,16776,31046,46599,37100,16511,3282,32439,27269,26576,37934,31174,15064,30703,45278,3492,11100,39226,5126,27373,25193,37210,23911,29231,40002
30694:30809,13474,48668,8164,20123,24209
30701:44795,28920,20825,52882,27307,17188,46580,29895,11759,36497,23073,53960,11749,33028,24924,21742,41170,15798,16055,24658,20044,5228,46599,31174,5280,31940,30703,30311,45278,3492
30712:24546,9447,53978,40788,25191,52472,40250,31506,42526,34564,6435,42532,28660,16399,45223,51925,48428,41147,20260,45189,30547,28903,51000,18749,35197,14000,48190,23665,38256,909
30721:49281,56351,41131,52547,35968,39639,30515,24979,13422,1081,55368,14516,1944
30738:16537,27008,10324,33246,4951,23435,28592,34440,4434,12029,15356,42484,12100,19835,18735,23057,32757,9118,52037,23515,54805,32316,45190,32724,14197,18326,7857,17542,15063,7945
30764:14489,27296,19982,8651,10399,7326,7772,22258,18008,23825,22777,17272,14865,7382,29690,22065,37071,8302,13395,22084,21975,18771,19333,14052,21870,7158,15623,479,24849,28030
30825:28344,29783,24676,7653,26445,32054,15234,11503,29895,45247,15572,12137,30022,56122,37037,6907,11660,35768,37221,8334,50046,32153,40825,10847,45168,32175,15457,1102,30802,27167
30840:20894,18467,14678,29451,18147,20380,201,9812,11641,23468,20248,6987,8919,12982,20589,9081,28780,12163,32140,5486,23398,40195,53586,7582,9942,27105,591,30703,53853,29135
30874:38846,38564,42540,44753,45453,12285,56267,24315,38574,48985,35267,44642,7557,6825,26314,19959,5121,10642,42451,45863,44933
30886:27288,33568,21954,10685,10818,24773,21728,48355,1860,11001,10479,456,12166,54599,40882,25337,17954,19093,46644,41284
30887:19273
30901:23680,5776,12913,11651,6959,23105,15495,12384,14723,3564,45208,27591,16331,17633,37071,19207,19418,18078,25934,1002,6417,15948,493,8446,33487,4788,17207,14770,44492,30417
30906:5908
30921:18561,29402,30433,39372,48017,27259,38655,14834,7489
30927:30216,28920,14826,17188,11759,29895,23073,17007,18575,24391,1939,24924,19840,41170,15798,12287,13629,5228,31174,35613,15296,30703,45278,3492,11100,39226,25884,5126,27373,25193
30934:43466,30170,30825,24676,16782,26445,47545,15234,37581,11503,45247,15572,12137,30022,56122,6907,11660,37221,10847,50046,32153,45168,32175,15457,1102,31174,30802,36626,27167,33476
30937:11309,35286,16339,44217,40337
30984:50787,52277,54294
30990:6469,9420,18411,12418,53552,53393,23233,28538,16608,13084,38831,12395,8098,14747,30185,37041,26069,30119,8139,56257,2482,36597,44527,7405,19103,29557,48862,19499,23507,28344
31004:53111,54267,48952,47727,32988,17334,46141,48994,8074,36201,49970,19194,46301,12104,12088,1110,10278,15084,35952,46927,35545,48529,42396,31213,18338,27948,49376,11498,21792,51155
31016:31562,38036,27748,19147,48952,47727,20556,32988,2359,17334,46141,48994,8074,36201,49970,19194,23069,35747,12104,12088,1110,46301,10278,15084,23705,35952,12900,46927,35545,48529
31023:879,47087,36637,4724
31105:40387,32453,44363,24969,36458,36813,45609,32934,48347
31113:21793
31159:32203,14609,29373,49172,21387,12743,41774,27984,36832,39525,28672,34830,37291,48842,29978,50077,31750,43593,51416,52413,35413,27058,52342,38344,37945,43322,51667,43657,49360,26885
31267:8941,49206
31273:10274,18068
31275:17218,16181,24981,25618,23952,34188,16541,6651,21856,26805,17650,22734,13531,36178,24324,7626,20127,36522,2460,32334,30022,11263,14676,5126,14759,44144,4710,16296,11190,20146
31293:24453,15339,38450,49873,28620,52250,27196,38682,33487,6211,13249,14353,50405,19827
31386:51643,30033,52080,28155,21726,17059,14386,45530,15962,12139,25821,46969,23221,8434,28060,14350,36496,11219,48321,11421,26518,15373,11928,22773,35873,41262,48031,53868,30691,42957
31462:44902,33709,53125,9058,46389,56022,19353,17164,10813,2840,8098,26099,53871,2956,37792,36359,51985,38061,14205,45589,5686,8110,40137,10849,16717,47933,54338,56279,49328,41657
31475:11768,28920,14826,17188,11759,29895,23073,17007,18575,24391,1939,24924,19840,41170,15798,12287,13629,5228,31174,15296,30703,45278,3492,11100,39226,5126,27373,25193,37210,23911
31497:39458,44305,29142,46742,20641,53746,24892,54582,43051,48500,34678,4646,44487,51892,56238,35590,36419,6490,54575,47530,37620,40923,34743,38072,34517,39365,41246,52172,47706,33744
31499:26007
31510:51462
31541:13775,37656,23130,6512,2834
31545:29623,852,26389,11939,21786,48342,55664,18071,22772,17348,54388,23597,7033,21141,30306,6262,32036,29209,4551,37665,26353,29272,29561,29454,35253,3423,3961,9826,2889,1336
31551:37164,54518,6685,2804,52080,8441,11190,6109,17059,14548,16351,29717,25821,8434,14585,28060,36496,11219,17534,11421,48843,9867,39934,15373,11928,3114,22773,35873,7212,21713
31563:33946
31578:24469,27806,44893,15759,19097,16240,44656,47365,38819,32029,33806,21583,23046,54975,33628,18413,17227,23032,12289,30844,5131,16437,12345
31639:42800,35959,29808,7832,6359,47664,20487,13054,53886,53393,23233,3732,43058,43157,44560,37028,36631,53407,22090,38831,53552,44632,47704,11936,52364,37041,14747,20260,22327,56257
31644:2284,26410,29766,22124,7110,27709,19201,40788,25191,26236,52191,7311,21919,34564,6435,28660,16399,2840,45223,9081,8843,4551,41147,20260,9943,30547,7004,3482,18749,35197
31687:12970,42503,37874,50496,36498,26996,17939,17928,31911,2619,20129,38135,48438,34094,38932,7071,36903,55326,55014,31703,23605,35985,50097,48299,22773,56163,32395,31655,28076,13777
31744:6909,18095,43466,31174,40239,36041,36286,43950,23715,25203,16724,37109,30614,15457,17078,12162,50411,35826,36595,21266,22691,39231,8446,25925,29620,20139,10693,36463,31245,9481
31806:51679
31890:32559
31920:51178,32465,12991,42358,31446,11803,52526,26131,16982,22772
31926:18151,54124,28939,56452,54476,56153,36461,26268,37634,52048,17557,36274,42874,21719,49242,45723,22478,26337,18520,22106,45961,27465,34820,2614,44944,20704,14646,18207,15027,19808
31933:21090,43366,19382,23947,42842,50541,44094,32491,50363,42894,23886,2054,47091,18051,43789,29611,2434,23450,10757,44471,29318,30079,35742,42878,18518,22594,26808,44554,40496,28749
31937:11506
32010:43012,4752,9910,12026,33998,43915,26257,14163,13009,25695
32032:34375,1981,19634,42192,18969,13679,6140,9997,8020,16604,13999,9482,24241,22792,12400,15064,33118,21861,36911,3039,41195,36156,12495,37632,44605,14758,53291,32806,35125,55490
32043:29058,38750,15542,39403,15688,21039,44816,41012,26549,17691,1789,49897,46493,51219,15585,37229,21650,38525,36284,46322,46189,23066,16834,53957,36824,4977,23196,51983,31150,45348
32072:11732,45980,44070,6579,23368,45241,20293,25946,4713,40634,29351,48004,24097,10643,21611
32105:17431,24533,15465,32371,44467,28920,36498,26996,52882,27307,17939,46580,17928,29895,36497,11759,31911,23073,2619,24924,53960,17188,20129,21742,41170,48438,33028,15798,16055,24658
32140:18929,28100,8600,38096,26183
32161:24357,34433,9057,1014,41698,31063,55201,36297
32165:25740,19493,41702,9855,47162,33467,12161,21824,22963,36674,55146,1448,39092,25834,51510,39374,8283,37287,47674,22563,34843,6778,39152,45892,31117,54358,30257,27050,49104,16421
32180:41666
32185:44829,51730,29575,49962,24078
32189:47257,10896,41198,33665,25997,22661,18919,17847,11147,14273,3972,44203,42137,47624,21567,13018,23659,18836,21834,26933,22635,31227,9867,14460,34410,13413,39292,608,29755,27548
32191:42572,6243,30979,23462,51351,50376,42725,52394,25928,52358,31544,14862,5158,27726,7431,12393,15472,26647,6845,36697,3242,27940,7703,53744,41378,51200,36295,22301
32215:6901,20487,12418,37028,53552,53393,23233,22090,29696,38540,38831,36631,6421,44632,14747,37041,20260,22327,56257,28579,53115,44527,18124,19103,41966,48862,52609,23507,28344,25587
32286:44795,28920,52882,27307,17188,46580,29895,11759,36497,23073,53960,33028,24924,21742,41170,15798,16055,24658,20044,5228,46599,31174,5280,31940,30703,30311,45278,3492,30019,29566
32300:55052,45846
32329:24266,41861,24961
32338:23220,43980,15626,29453,37428,17410,20872,27907,16695,17222,15708,50159,26295,40249,49931,31991,1231,41497,15283,38624,13833,30600,7004,38234,22797,16919,17324,28312,9042,5727
32356:17312,27186,37922,15513,22347,2579,48932,53990,46568,31769,38818,39259,46561,23713,40453,48540,22979,32980,19226,2881,28909,17885,42992,35960,43774
32364:51512,31719,46052,38755,52257,41784,7065,36705,35270
32379:36803,51904,4030,37227,17564,38268,31148,14055,30813,15505,29877,2049,9563,53065,24330,38458,55568,36335,27915,33295,29129,43195,51721,9828,46499,14790,47794,27817,48108,34693
32422:24565
32439:39218,18410,46599,21856,31379,10488,16776,27403,14288,23073,53960,33028,24924,22378,21742,41170,15798,16055,24658,20044,5228,45193,31174,15064,5280,31940,30703,30311,45278,3492
32451:51473,45130,24417,33929,50076,8390,22517,26672,36877
32477:34301,6816,51155,21522,20556,32988,2359,17334,46141,48994,8074,36201,49970,19194,23069,46301,12104,12088,1110,10278,15084,23705,35952,12900,46927,35545,48529,50080,42396,31213
32571:31804,44192,46317,17907,6667
32624:47603,13405,10700
32625:19267,15851,22341,40457,30504,23112,25035,233,12308,46742,53746,24892,34678,43051,48500,26219,2152,19022,44471,4646,8795,44487,56238,16861,40923,34743,3540,47706,39835,909
32641:52837,31720,13244,45202,43060,5291,45264,23499,29225,47056,43835,52595,52176,29689,37712,50510,41306,33371
32647:15474,42503,37874,17102,50496,7972,12970,39537,36498,26996,17713,17939,33779,17928,34749,27868,34797,20129,38135,48438,29753,29948,5092,34094,38932,18737,36903,55326,55014,31703
32656:32858,22067,5197,9363,339,33630,41445,2064,31978,46420,40569,17415,52798,43170,47698,51071,2460,12205,21781,45722,20256,35206,22402,24955,1891,30947,23588,42364,14719,25847
32715:47703,3676,42125,48926,25401,30293,29305,39233,56403,22441,27907,36638,32900,54625,32264,25321,43714,31130,25527
32751:20539,18378,3282,40606,13195,41310,33833,23815,43663,38119,233,10723,8743,55670,36631,33659,35518,14998,46330,20596,43893,3072,5408,33476,32192,46875,17439,8203,30045,44390
32776:54000,9017,18730,29022,44151
32780:29792
32843:29624,14377,21013,28827,17095,35046,49859,6292,2822,37492,3159,1546,43669,17693,30769,18023,26509,2190,14392,13765,23257
32879:16229,54018,19094,29121,29767,40928,36995
32893:20799,30827,24646,45696,33338,35443,7435,54380,32521,44763,45353,48919,53495,20188,27838,25736,44527,37347,15223,52173,35387,24618,16428,39835,48538,2700,26500,41948,48436,45770
32917:44306
32919:13280,14157,32059,13808,41445,3912,19985,11158,39782,31357,9619,8929,5099,16269,1002,37599,18719,52668,52616,15902,31940,493,17207,44492,23158,12948,28945,11263,14758,29443
32921:32152,17549,27505,17644,11008,16833,1871,345,34105,28659,12261,8210,20873,45062,45975,19726,27656,25124,8368,12219,20853,56218,38998,1134
32955:10749,22773,2364,21219,20169,26286,21302,11091,41539,11421,28656,12254,32672,12946,17534,16025,9362,3747,9592,3824,7082,4340,23221,16082,8434,35873,28155,39237,13725,7054
32984:55590,38650,33626,41672,47860,43802,35084,5866
33043:7849,45266,38750,3597,10050,15436,21039,15234,18501,13094,46059,20146,17494,20051,49897,51219,17691,46473,16724,37229,38525,40252,46322,46189,16834,36824,53957,1789,31150,22903
33045:43187,44820
33108:51731,52369,23010,42219,30935,28293,26606,27521,37608,25133,51588,25304,27405,42951,16576,46757,26741,11072,34504,44375,2527
33136:18062,22697,18172,39348,13754,17262,25757,19320,29154,21260,12937,42740,13841,22792,42980,18873,10469,28201,16269,37599,46371,52668,52616,31940,34428,27816,12948,8813,11263,28945
33149:4684,26460,11945,23382,4023,30691,26445,33544,7240,8857,15503,11563,16874,36332,29894,19571,27798,3783,44005,33352,26448,34068,22085,27167,33476,9942,2275,2971,30703,1123
33181:44535,10395,40853,50184,22124,31426,35649,40481,3840,30194,8098,11504,23734,15420,17243,46808,10311,38491,14558,20853,32878,50146,14637,10961,43941,18987,25883,17439,36178,41530
33225:4249,25713,2625,2216,36612,9579,36622,6883,35969,2482,27053,48170,18686,6454,15283,29028,56283,5949,20545,21336,23818,55812,14948,11847,8992,18470,45780,41575,53869,5977
33232:50008
33346:24413,13123,52687,11296,25650
33352:29894,4023,22085,8857,11945,26084,18917,32532,34068,4684,28746,27798,18554,23382,36332,44005,25942,21031,19615,47833,33149,44663,26460,4044,40728,3606,2971,15423,10519,21710
33373:35724,10758,38101,42482,34719,55395,4165,47448,17928,43443,2944,1555,31366,8434,36682,22792,36124,24139,27775,30282,46716,8805,17207,42358,49562,20942,16302,36863,44757,50290
33406:56046
33409:38134,22239,5947,40994,32696,23927,52050,50856,18882,15408,5621,37826
33421:16704,44717
33432:30435,22546,14452,15522,22625,1342,39800,1594,51739,33159,51816,27636,25013,27955,11792,30699,31302,52895,11691,44736,4612,34765,33476,54665,15846,11779,42262,34510,15650,25702
33491:33307,28650,43473,33721,31737,40371,12357,25080,12490
33539:4511,41096,54180,27191,2688
33557:19137,14777,37921,42775,48752,42560,35101,11833,17582,38888,26976,16257,8377
33561:34739,50110,42098,21768,49561,44805,24336
33582:45034,42826
33590:8693,12281,44284,36313,38798,13431,1056,17957,12578,13945,31362,10882,30316,1321,15078,45530,23714,11583,22870,35117,33539,1790,5266,5771,50335,54180,18663,20029,12656,32824
33614:48851,14421
33615:5565,25355,21498,10956,28019,15071,14452,21971,26592,13021,17218,20095,14320,16990,31302,14483,38772,31094,10725,34765,33476,13356,54665,41050,3832,11493,20578,23686,12207,36178
33616:30243
33721:33307,28650,33491,43473,31737,40371,12357,25080,12490
33737:52346,37191,29217,41262,26955,53868,42957,52080,21726,27566,33032,17079,16446,36609,50931,14776,31668,14465,1975,15962,47718,17059,30657,32319,23011,46969,49284,37525,39399,44137
33787:50489,14992,36388,48906,43021,46814
33807:33474,15034
33808:55443,22144,18883,48161,38608,30700,37367
33809:23822,55382,17398,10177,9420,18411,28001,28538,47629,14591,11129,8139,19114,22203,28602,2482,22610,13125,25348,37566,29076,52868,14650,24236,50443,56317,25440,31932,31215,12774
33844:54016,18299,49352,28328,42292,23162,53357,49488,50478,34747,44037,45849,18053,32318,55570,16822,31694,32349,39501,33088,32765,21179,52754,50302,14108,49571,34281,47377,44106,11044
33874:31487,33265,52410,16225,40405,19486,25193,29664,52915,30792,33537,25291,34796,23105,6513,22014,36240
33884:5028,12989,18946,34230,16184,8904,6255,26554,19067,34988,3245,23335,7127,56106,18853,12143,17625,42505,14892,8579,6082,10935,53797,10916,12447,46046,19491,18317,10099,31025
33998:50008,47488,33232,37086,53036
34027:31971,39511,36172,11193,25879,55865,37015,24473,44358,17578
34048:53133,41257,36413
34068:11945,11563,36332,31650,35623,16602,48276,4023,52313,30069,26445,32532,43853,40916,22085,3875,21408,37622,27798,30872,28780,23382,39980,18554,8857,17427,19615,44663,29894,25475
34105:11008,17644,32152,17549,16833
34119:48427,48613,41969
34124:16786,22369,41518,5562,25372,13433,30825,27903,24676,4687,26445,14826,15234,14112,22166,11503,45247,2460,15572,12137,20034,30022,56122,6907,26805,11660,37221,10847,50046,32153
34148:43893,14998,55561,10299,23685,30322,53620,39386,41841,50141,8743,28985,38597,48233,9430,47322,8548,44559,13841,15420,56283,46330,50983,20596,21336,52813,49712,13179,1333,3737
34172:2453
34188:27455,7563,6651,21128,37100,15340,17218,25121,24981,17650,8860,6128,24287,25752,6859,34147,24324,26805,30022,15762,24047,14592,32175,27403,29950,29051,5126,21914,1575,32439
34292:28973,16871,28383,27781,45529,35114,16182,13249,38042,5217,16080,26432,20203,10526,2614,19904,48024,33550,29775,17244,55585,35011,56248,30101,28945,52652,46591,37715,48801,15477
34304:11385,39423,37111,39431,18426,34020,1173,45484,42116,3748,20860,18620,40853,24494,49523,41216,27270,5015,49117,51506,45157
34341:35378,28447,24959,16613,32779,5568,4136,38251,33334,51032,6986,24626,29448,48959,41992,22029,10784,49933,26893,31334,12118,24934,41257,38111
34350:6422
34398:38189,20077,36346
34403:42349,3497,35981,29916,45269,39907,53780
34421:44795,28920,52882,26445,27307,17188,46580,29895,11759,36497,23073,53960,16142,33028,24924,10983,21742,41170,15798,16055,24658,20044,5228,46599,31174,19241,5280,23129,27173,31940
34433:9057,32161,2489,36297,2957,7092,41414,23332,26274,30858,41637,41698,37389,37891,4844,7542,41570,9816,43987,12450,24357,23745,3000,22554,56181,17512,39835,48958,1014,9164
34468:44721,34462,11081,17361,1586,7832,44671,37566,44535,46924,23998,23408,24896,18184,27520,41070,3103,26728,9511,8795,52303,27827
34492:16982,55974,55561,10299,23685,30322,53620,39386,28985,47322,47823,34030,38597,48233,8548,44559,13841,50983,56283,46330,21336,43893,52813,49712,13179,15629,35632,30053,55812,34808
34498:47913,45207,54129,36117,55291
34499:15290,35521,50613,43772,11918,43178,407,27397,28409,35094,42399,35872,3305,41235,1182,12239,34511,44078,53476,1239,35879,47125,54032,25640,22395,22985,42932,11564,46907
34512:30858,39472,8144,18084,10699,28138,7435,15539,7945,25736,7215,7595,5893,17601,50735,20475,52173,44527,53075,24618,26588,34144,52946,11142,26500,48436,15994,15359,34126,26050
34527:40457,14162,9895,52172,46742,53746,24892,34678,43051,48500,26219,42592,4646,44471,44487,56238,40923,34743,47706,39835,909,41246,33489,51692,31265,53102,48394,31497,26650,54489
34529:31174,19400,946,17078,45194,46580,29895,11759,36497,36286,36041,23073,53960,24924,33028,21742,16724,41170,15798,16055,24658,30614,20044,5228,46599,5280,31940,30703,30311,45278
34541:27578,48793,55916,55485,44702,49218,38744,25873,55049,46689,16139,24020,46367,31399,49972,44769,25860,16253,47623,41449,32389,47317,29758,34222
34552:42690,43921,3949,41845,22593,49945,44853,32944,39018,34213,56114,47645,36543,25273,40270,19539,42662,7210,23365,30931,42819,45917,13296,9696,23140,38778,4629,39761,32238,39367
34603:3062,43366,30806,30345,54073,40274,53411,3351,48871,54539,29954,21251,42894,43784,23450,2054,42672,18051,37418,28427,2434,14920,48341,44471,30079,36051,40968,34605,40946,17300
34681:38886,45005,45218,34752
34698:20800,45840,7466,19634,51026,24216,22961,42615,31046,27454,24706,8516,39000,49347,15694,49482,17905,10693
34709:30980,47977,45451,26815,30730,33520,36524,30326,40214,14500,15093,53822,30133,50879,30790,26072,28841,40077
34710:9581,33680,38142,1023,11127
34740:11263,19221,29156,11493,30022,25228,23898,23247,860,17272,22760,30385,9491,29950,6692,18410,36066,12109,28831,14826,9512,10399,22777,32175,10693,20341,28763,17475,6651,27643
34794:1389,26269,27071,56507
34820:26864,54476,2614,56452,44944,56153,36461,52048,15027,21719,45723,18520,26214,54124
34839:11738,50979,47371,9697,35813,14872,26050,23793,6734,53440,11334,11213,9803,43851,22849,1546,55096,23143,29470,36585,23274,17256,17683,27869,23880,28183,3725,8440,7762,19363
34896:41285,41827,33641,47000,42809,26157,54964,21502,7321,55255,55938,31297,37284,27874,37116,39039,37746
34901:1852,7320,33581,2822,4760,9206,36432,29452,19698,38033,35811,9892,17283
